time,StepCount,Activity Score (MET.s),AS,Sedentary Time (s),Upright Time (s),Stepping Time (s),Sedentary to Upright Movements,Upright to Sedentary Movements,Sum(abs(dChannel1)),Sum(abs(dChannel2)),Sum(abs(dChannel3)),
44584.31128,0,18.75,1.25,15,0,0,0,0,0,1,1,
44584.31146,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.31163,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31181,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31198,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.31215,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31233,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3125,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31267,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31285,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31302,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31319,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31337,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31354,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31372,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31389,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31406,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31424,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31441,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31458,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31476,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31493,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3151,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31528,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31545,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31563,0,18.75,1.25,15,0,0,0,0,1,2,1,
44584.3158,0,18.75,1.25,15,0,0,0,0,1,1,1,
44584.31597,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31615,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31632,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31649,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31667,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31684,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31701,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31719,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31736,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31753,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31771,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31788,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31806,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31823,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3184,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31858,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31875,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.31892,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3191,0,18.75,1.25,15,0,0,0,0,18,47,31,
44584.31927,0,18.75,1.25,15,0,0,0,0,278,356,282,
44584.31944,0,18.75,1.25,15,0,0,0,0,316,794,599,
44584.31962,0,18.75,1.25,15,0,0,0,0,1,1,0,
44584.31979,0,18.75,1.25,15,0,0,0,0,286,769,664,
44584.31997,0,18.75,1.25,15,0,0,0,0,0,1,1,
44584.32014,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32031,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32049,0,18.75,1.25,15,0,0,0,0,43,116,97,
44584.32066,0,18.75,1.25,15,0,0,0,0,165,381,411,
44584.32083,0,18.75,1.25,15,0,0,0,0,0,1,3,
44584.32101,0,18.75,1.25,15,0,0,0,0,70,159,152,
44584.32118,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.32135,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32153,0,18.75,1.25,15,0,0,0,0,1,0,0,
44584.3217,0,18.75,1.25,15,0,0,0,0,131,327,288,
44584.32188,0,18.75,1.25,15,0,0,0,0,133,310,334,
44584.32205,0,18.75,1.25,15,0,0,0,0,612,1469,1189,
44584.32222,0,18.75,1.25,15,0,0,0,0,134,316,271,
44584.3224,0,18.75,1.25,15,0,0,0,0,1,1,0,
44584.32257,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32274,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32292,0,18.75,1.25,15,0,0,0,0,1,0,0,
44584.32309,0,18.75,1.25,15,0,0,0,0,1,0,0,
44584.32326,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32344,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32361,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.32378,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32396,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32413,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32431,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32448,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32465,0,18.75,1.25,15,0,0,0,0,1,1,0,
44584.32483,0,18.75,1.25,15,0,0,0,0,1,1,0,
44584.325,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32517,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32535,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32552,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32569,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32587,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32604,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32622,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32639,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32656,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32674,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32691,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32708,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32726,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32743,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3276,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32778,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32795,0,18.75,1.25,15,0,0,0,0,46,111,134,
44584.32813,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3283,0,18.75,1.25,15,0,0,0,0,286,622,550,
44584.32847,0,18.75,1.25,15,0,0,0,0,512,1119,1018,
44584.32865,0,18.75,1.25,15,0,0,0,0,405,648,576,
44584.32882,0,18.75,1.25,15,0,0,0,0,1301,2199,1891,
44584.32899,0,18.75,1.25,15,0,0,0,0,1,1,0,
44584.32917,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.32934,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.32951,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.32969,0,18.75,1.25,15,0,0,0,0,15,30,15,
44584.32986,0,18.75,1.25,15,0,0,0,0,15,22,9,
44584.33003,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33021,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33038,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33056,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33073,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3309,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33108,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.33125,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.33142,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3316,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.33177,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33194,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33212,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33229,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33247,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33264,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33281,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33299,0,18.75,1.25,15,0,0,0,0,0,1,1,
44584.33316,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.33333,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.33351,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33368,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33385,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.33403,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.3342,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33438,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33455,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33472,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3349,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33507,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33524,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33542,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33559,0,18.75,1.25,15,0,0,0,0,62,140,51,
44584.33576,0,18.75,1.25,15,0,0,0,0,10,24,12,
44584.33594,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33611,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33628,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.33646,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.33663,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33681,0,18.75,1.25,15,0,0,0,0,4,20,12,
44584.33698,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.33715,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.33733,0,18.75,1.25,15,0,0,0,0,24,46,30,
44584.3375,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33767,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33785,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33802,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33819,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33837,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33854,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33872,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33889,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33906,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33924,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33941,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33958,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33976,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.33993,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3401,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34028,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34045,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34063,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3408,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34097,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34115,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34132,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34149,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34167,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34184,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34201,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34219,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34236,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34253,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34271,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34288,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34306,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34323,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3434,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34358,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34375,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34392,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3441,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34427,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34444,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34462,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34479,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34497,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34514,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34531,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34549,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34566,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34583,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34601,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34618,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34635,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34653,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3467,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34688,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34705,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34722,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3474,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34757,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34774,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34792,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34809,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34826,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34844,0,18.75,1.25,15,0,0,0,0,1,1,1,
44584.34861,0,18.75,1.25,15,0,0,0,0,1,1,1,
44584.34878,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34896,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34913,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34931,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34948,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34965,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.34983,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35017,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35035,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35052,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35069,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35087,0,18.75,1.25,15,0,0,0,0,16,48,13,
44584.35104,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.35122,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35139,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35156,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35174,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35191,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35208,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35226,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35243,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3526,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35278,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35295,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35313,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3533,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35347,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35365,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35382,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35399,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35417,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35434,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35451,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35469,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35486,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35503,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35521,0,18.75,1.25,15,0,0,0,0,0,2,0,
44584.35538,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35556,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35573,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3559,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35608,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35625,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35642,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3566,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35677,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35694,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35712,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35729,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35747,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35764,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35781,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35799,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35816,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35833,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35851,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35868,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35885,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35903,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3592,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35938,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35955,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.35972,0,18.75,1.25,15,0,0,0,0,0,2,1,
44584.3599,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.36007,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36024,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36042,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36059,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36076,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36094,0,18.75,1.25,15,0,0,0,0,0,2,0,
44584.36111,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36128,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36146,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36163,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36181,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36198,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36215,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36233,0,18.75,1.25,15,0,0,0,0,42,51,25,
44584.3625,0,18.75,1.25,15,0,0,0,0,0,1,1,
44584.36267,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36285,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36302,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36319,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36337,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36354,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36372,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36389,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36406,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36424,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36441,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36458,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36476,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36493,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3651,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36528,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36545,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36563,0,18.75,1.25,15,0,0,0,0,32,83,46,
44584.3658,0,18.75,1.25,15,0,0,0,0,8,14,10,
44584.36597,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36615,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36632,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36649,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36667,0,18.75,1.25,15,0,0,0,0,6,24,14,
44584.36684,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36701,0,18.75,1.25,15,0,0,0,0,10,43,16,
44584.36719,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.36736,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36753,0,18.75,1.25,15,0,0,0,0,18,18,10,
44584.36771,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36788,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36806,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36823,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3684,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36858,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36875,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36892,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3691,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36927,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36944,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36962,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36979,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.36997,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37014,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37031,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37049,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37066,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37083,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37101,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.37118,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.37135,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37153,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3717,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37188,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37205,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37222,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3724,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37257,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37274,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37292,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37309,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37326,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37344,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37361,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37378,0,18.75,1.25,15,0,0,0,0,362,860,678,
44584.37396,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.37413,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37431,0,18.75,1.25,15,0,0,0,0,73,166,98,
44584.37448,0,18.75,1.25,15,0,0,0,0,51,103,63,
44584.37465,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.37483,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.375,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37517,0,18.75,1.25,15,0,0,0,0,32,118,88,
44584.37535,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37552,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.37569,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.37587,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.37604,0,18.75,1.25,15,0,0,0,0,2,2,0,
44584.37622,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.37639,0,18.75,1.25,15,0,0,0,0,0,1,0,
44584.37656,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37674,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37691,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37708,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37726,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37743,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3776,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37778,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37795,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37813,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3783,0,18.75,1.25,15,0,0,0,0,504,553,500,
44584.37847,0,18.75,1.25,15,0,0,0,0,406,488,234,
44584.37865,0,18.75,1.25,15,0,0,0,0,1,0,0,
44584.37882,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37899,0,18.75,1.25,15,0,0,0,0,16,2,14,
44584.37917,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37934,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37951,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37969,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.37986,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38003,0,18.75,1.25,15,0,0,0,0,1,2,2,
44584.38021,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38038,0,18.75,1.25,15,0,0,0,0,1,0,0,
44584.38056,0,18.75,1.25,15,0,0,0,0,1,0,0,
44584.38073,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3809,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38108,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38125,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38142,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.3816,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38177,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38194,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38212,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38229,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38247,0,18.75,1.25,15,0,0,0,0,381,568,288,
44584.38264,0,18.75,1.25,15,0,0,0,0,139,135,134,
44584.38281,0,18.75,1.25,15,0,0,0,0,0,0,1,
44584.38299,0,18.75,1.25,15,0,0,0,0,0,1,1,
44584.38316,0,18.75,1.25,15,0,0,0,0,0,1,1,
44584.38333,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38351,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38368,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38385,0,18.75,1.25,15,0,0,0,0,0,0,0,
44584.38403,0,18.75,1.25,15,0,0,0,0,0,0,0,
